nome_modelo,index_cenario,dia_dados,dia_experimento,tempoMedioInferencia,deviceMacroF1PerDevice,mediaMicro,matrizConfisao
AMFClassifier,2,29,10,1.9834346488812387,"{'disp3f1c5d8514b404c9feaf026d08895dfe': MacroF1: 63.80%, 'disp78a3c40c30b366d0e9f2fd6faa2676ed': MacroF1: 73.73%, 'dispb5c3ad38ecac1fe985c8669d8b85d8bf': MacroF1: 81.31%, 'disp0680fc31bb92d4d1e6c684ad4463a19e': MacroF1: 68.44%}",0.712993989931959,"disp3f1c5d8514b404c9feaf026d08895dfe
           4.0   8.0   12.0   15.0   22.0  
     4.0   125     9      2     21      9  
     8.0    16   101     11     17      0  
    12.0     0    16     16      4      0  
    15.0    27    23      5    123      9  
    22.0     3     0      0     14     30  

disp78a3c40c30b366d0e9f2fd6faa2676ed
           2.0   6.0   10.0   13.0   17.0   20.0  
     2.0    78     6      2     26      0      8  
     6.0    11    78      6     19      0      1  
    10.0     2     7     51      5      1      0  
    13.0    15    21      6    109      6      9  
    17.0     1     0      2      0     39      0  
    20.0     3     3      1      9      0     56  

dispb5c3ad38ecac1fe985c8669d8b85d8bf
           1.0   5.0   9.0   16.0  
     1.0   179     7     6     12  
     5.0    12   166    18      1  
     9.0    10    16    97      1  
    16.0     8     3     3     42  

disp0680fc31bb92d4d1e6c684ad4463a19e
           3.0   7.0   11.0   14.0   18.0   21.0  
     3.0    85     7      1     24      4      7  
     7.0    15    94      6     19      2      0  
    11.0     0    10     32      2      1      0  
    14.0    20    25      5    118      6      7  
    18.0     9     1      1      1     23      1  
    21.0     4     0      0      9      0     42  "
AMFClassifier,2,30,11,2.023758374414975,"{'disp3f1c5d8514b404c9feaf026d08895dfe': MacroF1: 66.36%, 'disp78a3c40c30b366d0e9f2fd6faa2676ed': MacroF1: 75.01%, 'dispb5c3ad38ecac1fe985c8669d8b85d8bf': MacroF1: 82.74%, 'disp0680fc31bb92d4d1e6c684ad4463a19e': MacroF1: 69.90%}",0.7296142099139958,"disp3f1c5d8514b404c9feaf026d08895dfe
           4.0   8.0   12.0   15.0   22.0  
     4.0   138     9      2     23      9  
     8.0    16   115     11     20      0  
    12.0     0    16     22      5      0  
    15.0    27    24      6    140      9  
    22.0     3     0      0     14     32  

disp78a3c40c30b366d0e9f2fd6faa2676ed
           2.0   6.0   10.0   13.0   17.0   20.0  
     2.0    83     6      2     29      1      8  
     6.0    11    86      6     22      0      1  
    10.0     2     7     64      5      1      0  
    13.0    15    22      7    124      6      9  
    17.0     1     0      2      0     45      0  
    20.0     3     3      1      9      0     60  

dispb5c3ad38ecac1fe985c8669d8b85d8bf
           1.0   5.0   9.0   16.0  
     1.0   190     7     6     13  
     5.0    12   189    19      1  
     9.0    11    16   113      1  
    16.0     8     3     3     49  

disp0680fc31bb92d4d1e6c684ad4463a19e
           3.0   7.0   11.0   14.0   18.0   21.0  
     3.0    92     7      1     26      5      7  
     7.0    15   105      6     22      2      0  
    11.0     0    10     42      2      1      0  
    14.0    20    26      6    133      6      7  
    18.0    10     1      1      2     26      1  
    21.0     4     0      0     10      0     45  "
AMFClassifier,2,1,12,2.0540456371307996,"{'disp3f1c5d8514b404c9feaf026d08895dfe': MacroF1: 68.49%, 'disp78a3c40c30b366d0e9f2fd6faa2676ed': MacroF1: 76.40%, 'dispb5c3ad38ecac1fe985c8669d8b85d8bf': MacroF1: 83.63%, 'disp0680fc31bb92d4d1e6c684ad4463a19e': MacroF1: 71.05%}",0.7436423199812703,"disp3f1c5d8514b404c9feaf026d08895dfe
           4.0   8.0   12.0   15.0   22.0  
     4.0   153     9      2     24     10  
     8.0    16   124     11     21      0  
    12.0     0    16     24      5      0  
    15.0    29    25      6    167     10  
    22.0     3     0      0     15     41  

disp78a3c40c30b366d0e9f2fd6faa2676ed
           2.0   6.0   10.0   13.0   17.0   20.0  
     2.0    94     6      2     30      1      9  
     6.0    11    93      6     23      0      1  
    10.0     2     7     68      5      1      0  
    13.0    16    23      7    145      6      9  
    17.0     2     0      2      0     48      0  
    20.0     3     3      1     11      0     76  

dispb5c3ad38ecac1fe985c8669d8b85d8bf
           1.0   5.0   9.0   16.0  
     1.0   214     7     7     13  
     5.0    12   208    19      1  
     9.0    11    16   126      1  
    16.0    12     3     3     58  

disp0680fc31bb92d4d1e6c684ad4463a19e
           3.0   7.0   11.0   14.0   18.0   21.0  
     3.0   104     7      1     27      5      8  
     7.0    15   113      7     23      2      0  
    11.0     0    10     44      2      1      0  
    14.0    22    27      6    154      6      9  
    18.0    11     1      1      2     28      1  
    21.0     4     0      0     12      0     58  "
AMFClassifier,2,2,13,2.1546083047375126,"{'disp3f1c5d8514b404c9feaf026d08895dfe': MacroF1: 69.50%, 'disp78a3c40c30b366d0e9f2fd6faa2676ed': MacroF1: 78.01%, 'dispb5c3ad38ecac1fe985c8669d8b85d8bf': MacroF1: 84.54%, 'disp0680fc31bb92d4d1e6c684ad4463a19e': MacroF1: 71.94%}",0.7549260791244234,"disp3f1c5d8514b404c9feaf026d08895dfe
           4.0   8.0   12.0   15.0   22.0  
     4.0   169    10      2     24     10  
     8.0    16   141     13     23      0  
    12.0     0    20     29      5      0  
    15.0    29    27      6    185     11  
    22.0     3     0      0     15     43  

disp78a3c40c30b366d0e9f2fd6faa2676ed
           2.0   6.0   10.0   13.0   17.0   20.0  
     2.0   106     7      2     30      1      9  
     6.0    11   110      7     25      0      1  
    10.0     2     7     78      5      1      0  
    13.0    16    24      7    162      6      9  
    17.0     2     0      2      0     52      0  
    20.0     3     3      1     11      0     81  

dispb5c3ad38ecac1fe985c8669d8b85d8bf
           1.0   5.0   9.0   16.0  
     1.0   237     7     7     13  
     5.0    12   235    20      1  
     9.0    11    18   139      1  
    16.0    12     3     3     62  

disp0680fc31bb92d4d1e6c684ad4463a19e
           3.0   7.0   11.0   14.0   18.0   21.0  
     3.0   116     9      1     27      5      8  
     7.0    15   133      9     25      2      0  
    11.0     0    13     47      2      1      0  
    14.0    22    29      6    170      6      9  
    18.0    11     1      1      2     31      1  
    21.0     4     0      0     13      0     62  "
AMFClassifier,2,3,14,2.1552325163170134,"{'disp3f1c5d8514b404c9feaf026d08895dfe': MacroF1: 70.63%, 'disp78a3c40c30b366d0e9f2fd6faa2676ed': MacroF1: 78.75%, 'dispb5c3ad38ecac1fe985c8669d8b85d8bf': MacroF1: 85.41%, 'disp0680fc31bb92d4d1e6c684ad4463a19e': MacroF1: 72.89%}",0.7640978565182379,"disp3f1c5d8514b404c9feaf026d08895dfe
           4.0   8.0   12.0   15.0   22.0  
     4.0   182    10      2     24     10  
     8.0    20   161     13     27      0  
    12.0     0    20     35      5      0  
    15.0    29    35      6    204     11  
    22.0     3     0      0     16     45  

disp78a3c40c30b366d0e9f2fd6faa2676ed
           2.0   6.0   10.0   13.0   17.0   20.0  
     2.0   115     7      2     30      1      9  
     6.0    15   125      7     28      0      1  
    10.0     2     7     90      5      1      0  
    13.0    16    31      7    180      6      9  
    17.0     2     0      2      0     56      0  
    20.0     3     3      1     11      0     86  

dispb5c3ad38ecac1fe985c8669d8b85d8bf
           1.0   5.0   9.0   16.0  
     1.0   253     7     7     13  
     5.0    16   271    20      1  
     9.0    11    18   156      1  
    16.0    12     3     3     66  

disp0680fc31bb92d4d1e6c684ad4463a19e
           3.0   7.0   11.0   14.0   18.0   21.0  
     3.0   126     9      1     27      5      8  
     7.0    19   148      9     29      2      0  
    11.0     0    14     57      2      1      0  
    14.0    22    37      6    187      6     10  
    18.0    11     1      1      2     34      1  
    21.0     4     0      0     13      0     66  "
AMFClassifier,2,4,15,2.1664525075593923,"{'disp3f1c5d8514b404c9feaf026d08895dfe': MacroF1: 71.36%, 'disp78a3c40c30b366d0e9f2fd6faa2676ed': MacroF1: 79.54%, 'dispb5c3ad38ecac1fe985c8669d8b85d8bf': MacroF1: 86.19%, 'disp0680fc31bb92d4d1e6c684ad4463a19e': MacroF1: 73.89%}",0.7724513596328647,"disp3f1c5d8514b404c9feaf026d08895dfe
           4.0   8.0   12.0   15.0   22.0  
     4.0   195    14      2     24     10  
     8.0    20   181     14     28      0  
    12.0     0    21     40      5      0  
    15.0    29    35      6    218     11  
    22.0     3     2      0     19     49  

disp78a3c40c30b366d0e9f2fd6faa2676ed
           2.0   6.0   10.0   13.0   17.0   20.0  
     2.0   125    10      2     30      1      9  
     6.0    15   138      7     31      0      1  
    10.0     2     7    101      5      1      0  
    13.0    16    33      8    197      6      9  
    17.0     2     0      2      0     60      0  
    20.0     3     3      1     11      0     90  

dispb5c3ad38ecac1fe985c8669d8b85d8bf
           1.0   5.0   9.0   16.0  
     1.0   275     8     7     13  
     5.0    16   296    21      1  
     9.0    11    18   171      1  
    16.0    12     3     3     70  

disp0680fc31bb92d4d1e6c684ad4463a19e
           3.0   7.0   11.0   14.0   18.0   21.0  
     3.0   136    13      1     27      5      8  
     7.0    19   164      9     32      2      0  
    11.0     0    14     65      2      1      0  
    14.0    22    39      7    205      6     11  
    18.0    11     1      1      2     37      1  
    21.0     4     0      0     13      0     68  "
AMFClassifier,3,1,1,0.0,{},0.0,
AMFClassifier,3,2,2,1.488010775562795,"{'dispL005': MacroF1: 94.52%, 'dispL003': MacroF1: 95.84%, 'dispL006': MacroF1: 98.54%, 'dispL007': MacroF1: 98.31%, 'dispF002': MacroF1: 81.84%, 'dispL004': MacroF1: 92.60%, 'dispL010': MacroF1: 95.79%, 'dispL001': MacroF1: 100.00%, 'dispL008': MacroF1: 96.41%, 'dispF001': MacroF1: 95.41%, 'dispL002': MacroF1: 99.85%, 'dispL009': MacroF1: 97.87%, 'dispL011': MacroF1: 49.96%}",0.986340453776096,"dispL005
          0.0     1.0     
    0.0   2,506      259  
    1.0     217   10,211  

dispL003
          0.0      1.0    
    0.0   11,565     137  
    1.0       73   1,310  

dispL006
          0.0      1.0    
    0.0   10,817      49  
    1.0       55   2,070  

dispL007
          0.0     1.0    
    0.0   5,205     124  
    1.0      88   7,574  

dispF002
          0.0   1.0     
    0.0    63       58  
    1.0    13   12,857  

dispL004
          0.0     1.0     
    0.0   1,013      176  
    1.0     139   11,563  

dispL010
          0.0     1.0    
    0.0   9,930     160  
    1.0     183   2,380  

dispL001
          1.0     
    1.0   12,437  

dispL008
          0.0     1.0    
    0.0   9,630     131  
    1.0     167   2,487  

dispF001
          0.0   1.0     
    0.0   120        0  
    1.0    24   12,101  

dispL002
          0.0      1.0    
    0.0   10,232       0  
    1.0        7   1,343  

dispL009
          0.0     1.0    
    0.0   9,720      50  
    1.0      48   1,257  

dispL011
          0.0   1.0     
    0.0     0        0  
    1.0    17   10,524  "
AMFClassifier,3,3,3,1.8264807173594366,"{'dispL005': MacroF1: 92.60%, 'dispL003': MacroF1: 97.99%, 'dispL006': MacroF1: 98.39%, 'dispL007': MacroF1: 97.73%, 'dispF002': MacroF1: 98.93%, 'dispL004': MacroF1: 94.15%, 'dispL010': MacroF1: 97.86%, 'dispL001': MacroF1: 98.99%, 'dispL008': MacroF1: 98.53%, 'dispF001': MacroF1: 93.03%, 'dispL002': MacroF1: 99.84%, 'dispL009': MacroF1: 99.48%, 'dispL011': MacroF1: 49.98%}",0.9833074459802579,"dispL005
          0.0     1.0     
    0.0   5,263      755  
    1.0     504   14,625  

dispL003
          0.0      1.0    
    0.0   15,572     176  
    1.0      143   5,148  

dispL006
          0.0      1.0    
    0.0   15,299     163  
    1.0       99   5,384  

dispL007
          0.0     1.0     
    0.0   5,921      247  
    1.0     146   14,631  

dispF002
          0.0     1.0     
    0.0   3,462      104  
    1.0      21   17,358  

dispL004
          0.0     1.0     
    0.0   2,854      321  
    1.0     308   17,362  

dispL010
          0.0     1.0     
    0.0   9,992      194  
    1.0     246   10,175  

dispL001
          0.0     1.0     
    0.0   3,176       62  
    1.0      48   17,105  

dispL008
          0.0     1.0     
    0.0   9,630      131  
    1.0     167   10,441  

dispF001
          0.0   1.0     
    0.0   156        9  
    1.0    41   19,993  

dispL002
          0.0      1.0    
    0.0   10,232      13  
    1.0       19   9,272  

dispL009
          0.0     1.0    
    0.0   9,720      50  
    1.0      48   9,211  

dispL011
          0.0   1.0     
    0.0     0        0  
    1.0    17   18,478  "
AMFClassifier,3,4,4,2.072636161590126,"{'dispL005': MacroF1: 92.22%, 'dispL003': MacroF1: 98.08%, 'dispL006': MacroF1: 98.87%, 'dispL007': MacroF1: 97.43%, 'dispF002': MacroF1: 99.27%, 'dispL004': MacroF1: 94.54%, 'dispL010': MacroF1: 97.70%, 'dispL001': MacroF1: 98.95%, 'dispL008': MacroF1: 98.35%, 'dispF001': MacroF1: 92.11%, 'dispL002': MacroF1: 99.87%, 'dispL009': MacroF1: 99.22%, 'dispL011': MacroF1: 49.98%}",0.981264603503557,"dispL005
          0.0     1.0     
    0.0   6,801    1,010  
    1.0     712   19,022  

dispL003
          0.0      1.0    
    0.0   18,315     254  
    1.0      208   8,660  

dispL006
          0.0      1.0     
    0.0   15,301      170  
    1.0      134   11,738  

dispL007
          0.0     1.0     
    0.0   7,498      362  
    1.0     210   19,273  

dispF002
          0.0     1.0     
    0.0   6,281      109  
    1.0      33   20,920  

dispL004
          0.0     1.0     
    0.0   5,412      506  
    1.0     506   20,819  

dispL010
          0.0      1.0     
    0.0   14,747      265  
    1.0      348   11,645  

dispL001
          0.0     1.0     
    0.0   3,176       62  
    1.0      57   23,494  

dispL008
          0.0     1.0     
    0.0   9,868      185  
    1.0     229   16,485  

dispF001
          0.0   1.0     
    0.0   156       17  
    1.0    41   26,383  

dispL002
          0.0      1.0     
    0.0   10,232       13  
    1.0       19   15,670  

dispL009
          0.0      1.0     
    0.0   10,249       97  
    1.0       95   14,986  

dispL011
          0.0   1.0     
    0.0     0        0  
    1.0    17   24,876  "
